"age","target_n","risk0","risk1","rd","rr","se_risk0","se_risk1","se_rd","se_log_rr","risk0_lower","risk0_upper","risk1_lower","risk1_upper","rd_lower","rd_upper","rr_lower","rr_upper","risk0_per1000","risk1_per1000","rd_per1000","risk0_lower_per1000","risk0_upper_per1000","risk1_lower_per1000","risk1_upper_per1000","rd_lower_per1000","rd_upper_per1000","rd_bonferroni_lower_per1000","rd_bonferroni_upper_per1000","sparse_age_arm","contrast","covariance"
26,1633763,0.0817349356002435,0.0774482139021779,-0.0042867216980656,0.947553372782583,8.42449398130277e-05,0.000295268225818636,0.000307792163831974,0.00395842981963221,0.0815699704147567,0.0819002046570058,0.0768714758488144,0.0780289132554732,-0.00488998325389992,-0.00368346014223128,0.940230337933954,0.954933443484269,81.7349356002435,77.4482139021779,-4.2867216980656,81.5699704147567,81.9002046570058,76.8714758488144,78.0289132554732,-4.88998325389992,-3.68346014223128,-5.25441419366766,-3.31902920246354,FALSE,"prepregnancy","model"
27,1738576,0.0814650166404982,0.0786448924995496,-0.00282012414094852,0.965382390414359,8.85109923137295e-05,0.000320919102586213,0.000333562658199174,0.00423091429120577,0.0812917065253759,0.0816386634109774,0.078018198737026,0.0792761874329634,-0.00347389493760635,-0.0021663533442907,0.957410115707108,0.973421049592555,81.4650166404982,78.6448924995496,-2.82012414094852,81.2917065253759,81.6386634109774,78.018198737026,79.2761874329634,-3.47389493760635,-2.1663533442907,-3.86883856282909,-1.77140971906796,FALSE,"prepregnancy","model"
28,1833198,0.0809894593692484,0.0799018703445731,-0.00108758902467525,0.986571227501141,8.89403375879951e-05,0.000331270918403934,0.000343590708807704,0.00429621461629785,0.0808153104909734,0.0811639503842545,0.0792549954804283,0.0805535630533255,-0.00176101443936094,-0.000414163609989559,0.978298755315861,0.994913651524429,80.9894593692484,79.9018703445731,-1.08758902467525,80.8153104909734,81.1639503842546,79.2549954804283,80.5535630533255,-1.76101443936094,-0.414163609989559,-2.16783143998676,-0.00734660936373556,FALSE,"prepregnancy","model"
29,1898168,0.0806283919682728,0.0814845223250824,0.000856130356809565,1.0106182243737,8.41389114504321e-05,0.000322596758542133,0.000333952995982051,0.00410121063079663,0.0804636365110037,0.0807934551343403,0.0808544756107455,0.0821190399538744,0.000201594512155495,0.00151066620146363,1.00252720982994,1.01877453840829,80.6283919682728,81.4845223250824,0.856130356809565,80.4636365110037,80.7934551343403,80.8544756107455,82.1190399538744,0.201594512155495,1.51066620146363,-0.193811279365662,1.90607199298479,FALSE,"prepregnancy","model"
30,1919128,0.080323583228196,0.0832735427069844,0.00294995947878841,1.03672594473789,7.72039029082031e-05,0.000307818930129731,0.000317896083262055,0.00382614246956954,0.0801723963803013,0.0804750302364645,0.0826722122563342,0.0838788470974308,0.00232689460476844,0.00357302435280839,1.02898050991147,1.04452968169937,80.323583228196,83.2735427069844,2.94995947878841,80.1723963803013,80.4750302364645,82.6722122563342,83.8788470974308,2.32689460476844,3.57302435280839,1.95050045967604,3.94941849790078,FALSE,"prepregnancy","model"
31,1911762,0.0798824808528892,0.0849973740025981,0.00511489314970885,1.06403022408791,7.27279249598851e-05,0.000305226434198058,0.000314282467075338,0.00371099943991223,0.0797400528274028,0.080025141154481,0.0844010477311819,0.0855975196604612,0.00449891083326879,0.00573087546614891,1.05631915672117,1.07179758179035,79.8824808528892,84.9973740025981,5.11489314970885,79.7400528274028,80.025141154481,84.4010477311819,85.5975196604613,4.49891083326879,5.73087546614891,4.12679526865255,6.10299103076515,FALSE,"prepregnancy","model"
32,1821134,0.0796655855794759,0.0869580068672719,0.00729242128779606,1.09153791106601,7.46162776036532e-05,0.000328476939349663,0.000337338006652764,0.00389796332795018,0.079519462922915,0.0798119534650711,0.0863163564562979,0.0876039697865018,0.00663125094414011,0.00795359163145201,1.08323048004096,1.09990905282624,79.6655855794759,86.9580068672719,7.29242128779606,79.519462922915,79.8119534650711,86.3163564562979,87.6039697865018,6.63125094414011,7.95359163145201,6.23183724480059,8.35300533079152,FALSE,"prepregnancy","model"
33,1685860,0.0798298060591668,0.0892627408186795,0.00943293475951275,1.11816306747033,8.2308800328397e-05,0.000373061621795448,0.000382525887145234,0.00431079822270152,0.0796686325633273,0.0799912772768826,0.0885342496351291,0.0899966344201306,0.00868319779755386,0.0101826717214716,1.10875549565237,1.12765046068071,79.8298060591668,89.2627408186795,9.43293475951275,79.6686325633273,79.9912772768826,88.5342496351291,89.9966344201306,8.68319779755386,10.1826717214716,8.23028091103452,10.635588607991,FALSE,"prepregnancy","model"
34,1526013,0.0804700432602641,0.0919537716944556,0.0114837284341915,1.14270811806388,9.18444191570777e-05,0.000422390996105289,0.000432735501868407,0.00473904276482621,0.0802902151312623,0.0806502388361809,0.0911292431116346,0.0927849989280377,0.0106355824356976,0.0123318744326854,1.13214338198148,1.15337144028853,80.4700432602641,91.9537716944556,11.4837284341915,80.2902151312623,80.6502388361809,91.1292431116346,92.7849989280377,10.6355824356976,12.3318744326854,10.1232165468023,12.8442403215807,FALSE,"prepregnancy","model"
35,1336272,0.0820704172177425,0.09551532497529,0.0134449077575476,1.16382160848381,9.96519305999991e-05,0.000461914301034554,0.000473023549083835,0.0049919559042924,0.0818753145316614,0.0822659431613998,0.0946138190850509,0.0964245058348808,0.0125177986375039,0.0143720168775912,1.15249023902825,1.17526438880375,82.0704172177425,95.51532497529,13.4449077575476,81.8753145316614,82.2659431613998,94.6138190850509,96.4245058348808,12.5177986375039,14.3720168775912,11.9577310439085,14.9320844711866,FALSE,"prepregnancy","model"
36,1115942,0.0843022126686644,0.0995221093236233,0.015219896654959,1.18053970558019,0.000103702639245698,0.000484227010544494,0.000495753976081852,0.00502504928947548,0.0840991815699285,0.0845056886981171,0.0985770587506688,0.100475210154822,0.014248236716646,0.0161915565932719,1.16896973896189,1.19222418682028,84.3022126686644,99.5221093236233,15.219896654959,84.0991815699286,84.5056886981171,98.5770587506688,100.475210154822,14.248236716646,16.1915565932719,13.6612559269215,16.7785373829964,FALSE,"prepregnancy","model"
37,892411,0.0871317569258722,0.103944198488144,0.0168124415622717,1.19295423569359,0.000107554741426661,0.000509610307328921,0.000521441707488006,0.00506262058748713,0.0869211840425788,0.0873427911397197,0.102949614413847,0.104947267002059,0.0157904345955581,0.0178344485289852,1.18117561648114,1.20485031065828,87.1317569258722,103.944198488144,16.8124415622717,86.9211840425788,87.3427911397197,102.949614413847,104.947267002059,15.7904345955581,17.8344485289852,15.1730391130737,18.4518440114696,FALSE,"prepregnancy","model"
38,695545,0.0905355112590958,0.108781842022648,0.0182463307635522,1.20153783316399,0.000118550331571664,0.000576750458825589,0.000589381674859403,0.00546748118255848,0.0903034252036507,0.0907681342761863,0.107656577619389,0.109917419302957,0.0170911639076798,0.0194014976194245,1.18873081716946,1.21448282796442,90.5355112590958,108.781842022648,18.2463307635522,90.3034252036507,90.7681342761863,107.656577619389,109.917419302957,17.0911639076798,19.4014976194245,16.3933263962345,20.0993351308699,FALSE,"prepregnancy","model"
39,531877,0.0941301391912601,0.113615544211714,0.0194854050204539,1.20700495280117,0.000143877722200768,0.000719056288216018,0.000733746020832583,0.00651541229697996,0.0938485222949714,0.094412513104435,0.112213822022721,0.115032507287567,0.0180472892458225,0.0209235207950853,1.19168952851097,1.22251720874556,94.1301391912601,113.615544211714,19.4854050204539,93.8485222949714,94.412513104435,112.213822022721,115.032507287567,18.0472892458225,20.9235207950853,17.1785219952409,21.7922880456669,FALSE,"prepregnancy","model"
40,379580,0.0986693943216606,0.11933498089861,0.0206655865769491,1.20944272252832,0.000187789329927106,0.000951538796672152,0.000970208204688204,0.00820084472309644,0.0983019448354094,0.0990380664621581,0.117482561229162,0.12121259709356,0.0187640134382549,0.0225671597156432,1.19015831170865,1.22903960312366,98.6693943216606,119.33498089861,20.6655865769491,98.3019448354094,99.0380664621581,117.482561229162,121.21259709356,18.7640134382549,22.5671597156432,17.6152711070567,23.7159020468415,FALSE,"prepregnancy","model"
41,257793,0.103162578171194,0.124813938939496,0.0216513607683024,1.20987611159129,0.000248097936533175,0.0012608210077869,0.00128522015669126,0.0103860588932965,0.102677328344459,0.103649856376822,0.122363676509864,0.12730614929646,0.0191323755489826,0.0241703459876222,1.18549649016244,1.23475709759265,103.162578171194,124.813938939496,21.6513607683024,102.677328344459,103.649856376822,122.363676509864,127.30614929646,19.1323755489826,24.1703459876222,17.6106539311213,25.6920676054836,FALSE,"prepregnancy","model"
42,164709,0.108221903531135,0.130796378314045,0.0225744747829095,1.20859432375827,0.00032371597636477,0.00164045134214771,0.00167222291480812,0.012895040406729,0.107589064104191,0.108858011261586,0.127614587293193,0.134045310835832,0.019296978095763,0.025851971470056,1.17843130749748,1.23952938972968,108.221903531135,130.796378314045,22.5744747829095,107.589064104191,108.858011261586,127.614587293193,134.045310835832,19.296978095763,25.851971470056,17.3170389031676,27.8319106626514,FALSE,"prepregnancy","model"
43,97685,0.112798882941849,0.136105201035069,0.0233063180932204,1.20661834129364,0.000409983788211122,0.0020681755805941,0.0021084718905934,0.0156245166589231,0.111997824299543,0.113604938117609,0.132102265252558,0.140209837432338,0.0191737891252423,0.0274388470611986,1.17022752742586,1.24414080802629,112.798882941849,136.105201035069,23.3063180932204,111.997824299543,113.604938117609,132.102265252558,140.209837432338,19.1737891252423,27.4388470611986,16.6773240333555,29.9353121530853,FALSE,"prepregnancy","model"
44,54186,0.118133566186279,0.14221562588586,0.0240820596995814,1.20385450534531,0.000508048080890512,0.00254829744238828,0.00259837010609361,0.0184267624936262,0.117141439024444,0.11913296227565,0.137293839135599,0.14728372943454,0.0189893478731324,0.0291747715260304,1.16115210478627,1.24812732463416,118.133566186279,142.21562588586,24.0820596995814,117.141439024444,119.13296227565,137.293839135599,147.28372943454,18.9893478731324,29.1747715260304,15.9128353075135,32.2512840916493,FALSE,"prepregnancy","model"
