age,target_n,risk0,risk1,rd,rr,se_risk0,se_risk1,se_rd,se_log_rr,risk0_lower,risk0_upper,risk1_lower,risk1_upper,rd_lower,rd_upper,rr_lower,rr_upper,risk0_per1000,risk1_per1000,rd_per1000,risk0_lower_per1000,risk0_upper_per1000,risk1_lower_per1000,risk1_upper_per1000,rd_lower_per1000,rd_upper_per1000,rd_bonferroni_lower_per1000,rd_bonferroni_upper_per1000,contrast,covariance,model_id,fit_n
45,28835,0.123817796645238,0.147174674350611,0.0233568777053731,1.1886390998565,0.00060289906181817,0.00309990968302857,0.00315768723086796,0.0216158366461399,0.122640969819282,0.125004307026659,0.14120213451174,0.153354728429989,0.0171679244584298,0.0295458309523163,1.13933274291394,1.24007926437202,123.817796645238,147.174674350611,23.3568777053731,122.640969819282,125.004307026659,141.20213451174,153.354728429989,17.1679244584298,29.5458309523163,13.3989115860794,33.3148438246667,prepregnancy,HC0,prepregnancy_main,30097165
15,40557,0.0803059497189621,0.0689544473531173,-0.0113515023658448,0.858646807545762,0.000503336870133076,0.00180666841549046,0.00187498429907288,0.0269340055470249,0.079324941640649,0.0812980185864243,0.0654965301393994,0.0725807475898032,-0.0150264040636058,-0.0076766006680839,0.814494755904907,0.905192249260603,80.3059497189621,68.9544473531173,-11.3515023658448,79.324941640649,81.2980185864243,65.4965301393994,72.5807475898032,-15.0264040636058,-7.6766006680839,-17.2643837753323,-5.43862095635732,prepregnancy,model,prepregnancy_main,30097165
16,99756,0.0796683148113168,0.0688053025055627,-0.0108630123057541,0.863647017870509,0.000392311931258545,0.00141209787570575,0.00146490294388167,0.0210970053986591,0.0789027790539817,0.0804406293529157,0.0660886645400655,0.0716250461032232,-0.0137341693166089,-0.00799185529489935,0.828664004190006,0.900106880116875,79.6683148113168,68.8053025055627,-10.8630123057541,78.9027790539817,80.4406293529157,66.0886645400655,71.6250461032232,-13.7341693166089,-7.99185529489935,-15.482676261268,-6.24334835024024,prepregnancy,model,prepregnancy_main,30097165
17,199402,0.08104331022766,0.0704407037040953,-0.0106026065235647,0.869173575292264,0.000296746052083663,0.0010687801702887,0.0011088045721401,0.0156032669230223,0.0804635983147321,0.0816268280042479,0.0683745035849985,0.0725644787274851,-0.0127758235508526,-0.00842938949627673,0.842994982079025,0.8961651255897,81.04331022766,70.4407037040953,-10.6026065235647,80.4635983147321,81.6268280042479,68.3745035849985,72.5644787274851,-12.7758235508526,-8.42938949627673,-14.0992917729312,-7.10592127419817,prepregnancy,model,prepregnancy_main,30097165
18,378795,0.0833673370403195,0.0729531370398863,-0.0104142000004332,0.875080572678044,0.000215092783809385,0.000769922386241089,0.00079943571228444,0.0108648493258266,0.0829467307420718,0.0837898812771377,0.071458421314612,0.0744766104117805,-0.0119810652044658,-0.00884733479640058,0.856642990938758,0.893914987665239,83.3673370403195,72.9531370398863,-10.4142000004332,82.9467307420718,83.7898812771377,71.458421314612,74.4766104117805,-11.9810652044658,-8.84733479640058,-12.9352710107795,-7.89312899008694,prepregnancy,model,prepregnancy_main,30097165
19,653855,0.0859267660813483,0.0757298868988595,-0.0101968791824888,0.881330583617738,0.000159648258108563,0.000540553251706549,0.000563092049642576,0.00736937097287467,0.0856143769770632,0.0862401875245003,0.0746772023155166,0.0767961790558879,-0.0113005193197691,-0.00909323904520849,0.868692398376232,0.894152635699217,85.9267660813483,75.7298868988595,-10.1968791824888,85.6143769770632,86.2401875245003,74.6772023155166,76.7961790558879,-11.3005193197691,-9.09323904520849,-11.9726255254358,-8.42113283954173,prepregnancy,model,prepregnancy_main,30097165
20,858662,0.0856283280183659,0.0760034462855403,-0.00962488173282559,0.887596990907481,0.000131731393594794,0.000412165831485654,0.00043263200837867,0.00563611307151029,0.0853704917799571,0.0858868698503292,0.0751995458220305,0.0768152268102912,-0.010472824887807,-0.00877693857784417,0.877846037446473,0.897456256178695,85.6283280183659,76.0034462855403,-9.62488173282559,85.3704917799571,85.8868698503292,75.1995458220305,76.8152268102912,-10.472824887807,-8.77693857784417,-10.9892140959053,-8.26054936974587,prepregnancy,model,prepregnancy_main,30097165
21,1000721,0.0843658139544737,0.075447657752547,-0.00891815620192674,0.894291825279618,0.000126131553789538,0.000386399890004485,0.000406956808799909,0.00534107149509647,0.0841189292515744,0.084613356309846,0.074693810032361,0.076208487070712,-0.00971577689043791,-0.00812053551341556,0.884978933372737,0.903702719469264,84.3658139544737,75.447657752547,-8.91815620192674,84.1189292515744,84.613356309846,74.693810032361,76.208487070712,-9.71577689043791,-8.12053551341556,-10.2015202015118,-7.63479220234169,prepregnancy,model,prepregnancy_main,30097165
22,1152710,0.0833316004555613,0.075141081205735,-0.00819051924982632,0.901711725143283,0.000121601007074765,0.000379277736409945,0.000398957301482394,0.00526226867626776,0.0830935764929305,0.0835702441005496,0.0744010805773288,0.075887838514543,-0.0089724611921011,-0.00740857730755154,0.892459394904865,0.911059976400999,83.3316004555613,75.1410812057349,-8.19051924982632,83.0935764929305,83.5702441005496,74.4010805773288,75.887838514543,-8.9724611921011,-7.40857730755154,-9.44865629784373,-6.93238220180891,prepregnancy,model,prepregnancy_main,30097165
23,1275619,0.0825806282049,0.0751722065712264,-0.00740842163367353,0.910288625859183,0.000110044573896766,0.000350429276757358,0.000367965512564658,0.00485651127292058,0.0823652009511755,0.0827965680720569,0.0744882539498699,0.0758619244974574,-0.00812962078585308,-0.00668722248149398,0.901665071348017,0.918994656330403,82.5806282049,75.1722065712264,-7.40842163367353,82.3652009511755,82.7965680720569,74.4882539498699,75.8619244974574,-8.12962078585308,-6.68722248149398,-8.5688241179247,-6.24801914942236,prepregnancy,model,prepregnancy_main,30097165
24,1394616,0.0821137269910469,0.0755800244616597,-0.00653370252938716,0.920431056185045,9.5225111512261e-05,0.000309920126410841,0.000324923403555332,0.0042700146109203,0.081927282228871,0.0823005580158096,0.074974829112261,0.0761897025727009,-0.00717054069808979,-0.00589686436068454,0.912760044191542,0.928166536847372,82.1137269910469,75.5800244616597,-6.53370252938716,81.927282228871,82.3005580158097,74.974829112261,76.1897025727009,-7.17054069808979,-5.89686436068454,-7.55836900437563,-5.5090360543987,prepregnancy,model,prepregnancy_main,30097165
25,1520035,0.0819193729818652,0.0764023074473113,-0.00551706553455392,0.932652493131567,8.47641787406298e-05,0.000285275054519159,0.000298343134784198,0.00388367269542344,0.0817533916013538,0.0820856612246607,0.0758450519133116,0.0769633163254958,-0.00610180733376572,-0.00493232373534211,0.925580224921169,0.939778799853476,81.9193729818653,76.4023074473113,-5.51706553455392,81.7533916013538,82.0856612246607,75.8450519133116,76.9633163254958,-6.10180733376572,-4.93232373534211,-6.45790945318619,-4.57622161592165,prepregnancy,model,prepregnancy_main,30097165
26,1633763,0.0817293533451481,0.0774291693725542,-0.00430018397259394,0.947385072846056,8.37504806613049e-05,0.000293966693137571,0.000306410986525122,0.00394162298612358,0.0815653555161278,0.0818936515115807,0.0768549654297887,0.0780073008313241,-0.00490073847065056,-0.00369962947453731,0.940094305617679,0.954732382579223,81.7293533451482,77.4291693725542,-4.30018397259394,81.5653555161278,81.8936515115807,76.8549654297888,78.0073008313241,-4.90073847065056,-3.69962947453731,-5.26647037124964,-3.33389757393823,prepregnancy,model,prepregnancy_main,30097165
27,1738576,0.0814591400434493,0.0786232308155191,-0.0028359092279302,0.965186113842872,8.79205167685995e-05,0.000319406016913048,0.000331955376284318,0.00421166228049917,0.0812869850156598,0.0816316272762832,0.0779994817549725,0.0792515391444903,-0.0034865298099219,-0.0021852886459385,0.957251579546843,0.973186416465472,81.4591400434493,78.6232308155191,-2.8359092279302,81.2869850156598,81.6316272762832,77.9994817549725,79.2515391444903,-3.4865298099219,-2.1852886459385,-3.88275147305274,-1.78906698280766,prepregnancy,model,prepregnancy_main,30097165
28,1833198,0.0809852833430123,0.0798857394577792,-0.00109954388523309,0.986422917351835,8.85403834430112e-05,0.000330309948774971,0.00034256624154073,0.00428423680435766,0.0808119168362022,0.0811589889356981,0.079240734675995,0.0805355352401106,-0.00177096138097217,-0.000428126389494011,0.978174652194906,0.994740734380659,80.9852833430123,79.8857394577792,-1.09954388523309,80.8119168362022,81.1589889356981,79.240734675995,80.5355352401106,-1.77096138097217,-0.428126389494011,-2.17984816411466,-0.019239606351524,prepregnancy,model,prepregnancy_main,30097165
29,1898168,0.080627056715401,0.0814802852922328,0.00085322857683183,1.01058241006916,8.40276997808096e-05,0.000322416177955908,0.000333753888716495,0.0040989654301775,0.0804625188256526,0.0807919015066631,0.0808505901421726,0.0821144466096066,0.000199082975247311,0.00150737417841635,1.00249609374164,1.01873395209897,80.627056715401,81.4802852922328,0.85322857683183,80.4625188256526,80.7919015066631,80.8505901421726,82.1144466096066,0.199082975247311,1.50737417841635,-0.199285390838048,1.90574254450171,prepregnancy,model,prepregnancy_main,30097165
30,1919128,0.0803256266277392,0.083285283999988,0.00295965737224878,1.03684574271627,7.72259524249967e-05,0.000307882013917282,0.000317960676130973,0.00382640955126385,0.0801743966341962,0.0804771169229703,0.0826838304102543,0.0838907125369565,0.00233646589853207,0.00358284884596549,1.02909887416971,1.04465092827568,80.3256266277392,83.285283999988,2.95965737224878,80.1743966341962,80.4771169229703,82.6838304102543,83.8907125369565,2.33646589853207,3.58284884596549,1.95694829795277,3.96236644654478,prepregnancy,model,prepregnancy_main,30097165
31,1911762,0.0798877101803412,0.0850265029513652,0.00513879277102401,1.06432519794877,7.25149515478404e-05,0.00030440358458087,0.000313424984153313,0.00369966007545136,0.0797456988879875,0.0800299523737396,0.0844317784575061,0.0856250248192232,0.00452449109022848,0.00575309445181954,1.05663547608934,1.07207088217517,79.8877101803412,85.0265029513652,5.13879277102401,79.7456988879875,80.0299523737396,84.4317784575061,85.6250248192232,4.52449109022848,5.75309445181954,4.15038728784988,6.12719825419814,prepregnancy,model,prepregnancy_main,30097165
32,1821134,0.0796729899540831,0.0870029978524734,0.00733000789839028,1.09200116504495,7.38672178182917e-05,0.000325998967373868,0.000334744464761315,0.00386599874830763,0.0795283329675835,0.0798178872460728,0.0863661706302045,0.0876440703129716,0.00667392080343397,0.00798609499334659,1.08375810300097,1.10030692380296,79.6729899540831,87.0029978524734,7.33000789839028,79.5283329675835,79.8178872460728,86.3661706302045,87.6440703129716,6.67392080343397,7.98609499334659,6.27437008659915,8.38564571018141,prepregnancy,model,prepregnancy_main,30097165
33,1685860,0.079837527576074,0.0893189036227491,0.00948137604667512,1.11875838762217,8.11180866865476e-05,0.000369365640301557,0.000378648103781717,0.00426432454261666,0.0796786835479639,0.0799966607435728,0.0885976014654372,0.0900454979555926,0.00873923940044857,0.0102235126929017,1.10944685842206,1.1281480679977,79.837527576074,89.3189036227491,9.48137604667512,79.6786835479639,79.9966607435728,88.5976014654372,90.0454979555926,8.73923940044857,10.2235126929017,8.28728533631788,10.6754667570324,prepregnancy,model,prepregnancy_main,30097165
34,1526013,0.0804753794328758,0.0920129415721773,0.0115375621393014,1.14336760162684,9.0624916470632e-05,0.000418804618049711,0.000428960257251948,0.00469453270053598,0.0802979366294781,0.0806531799639139,0.0911953833289007,0.0928370804368666,0.0106968154842886,0.0123783087943143,1.13289559576278,1.15393640626674,80.4753794328758,92.0129415721773,11.5375621393014,80.2979366294781,80.6531799639139,91.1953833289007,92.8370804368666,10.6968154842886,12.3783087943143,10.1848088753044,12.8903154032985,prepregnancy,model,prepregnancy_main,30097165
35,1336272,0.0820697311047011,0.095565613497788,0.0134958823930869,1.16444409176715,9.88853256884531e-05,0.000459972221746864,0.000470953787602728,0.00496738804235426,0.0818761276977862,0.0822637512860038,0.0946678796599096,0.0964709533755244,0.0125728299310028,0.014418934855171,1.15316218747164,1.17583637200623,82.0697311047011,95.565613497788,13.4958823930869,81.8761276977862,82.2637512860038,94.6678796599096,96.4709533755245,12.5728299310028,14.418934855171,12.0106998788542,14.9810649073196,prepregnancy,model,prepregnancy_main,30097165
36,1115942,0.0842917199252217,0.0995477261676856,0.0152560062424639,1.18099056770936,0.000103673869236207,0.000484727719447418,0.000496232094949394,0.005028602153403,0.0840887451220556,0.084495139473751,0.098601701351197,0.100501815537207,0.0142834092083902,0.0162286032765375,1.16940803919936,1.19268781662676,84.2917199252217,99.5477261676856,15.2560062424639,84.0887451220556,84.495139473751,98.601701351197,100.501815537207,14.2834092083902,16.2286032765375,13.6911069894578,16.82090549547,prepregnancy,model,prepregnancy_main,30097165
37,892411,0.0871109154462418,0.103928578773812,0.01681766332757,1.19306034429116,0.000107830107902904,0.000510661547862633,0.000522529701270372,0.00507401850064591,0.0868998040980102,0.0873224906140539,0.102931952503843,0.104933725991348,0.0157935239322276,0.0178418027229124,1.18125428849266,1.20498439581242,87.1109154462418,103.928578773812,16.81766332757,86.8998040980102,87.3224906140539,102.931952503843,104.933725991348,15.7935239322276,17.8418027229124,15.169832912097,18.465493743043,prepregnancy,model,prepregnancy_main,30097165
38,695545,0.0905087068851146,0.108708951927371,0.0182002450422568,1.20108833358275,0.000117711463064543,0.000573219707698911,0.000585770009779149,0.00543744554006853,0.0902782612866912,0.0907396820487681,0.107590548851697,0.109837549896037,0.017052156919866,0.0193483331646476,1.18835606374814,1.21395701934528,90.5087068851146,108.708951927371,18.2002450422568,90.2782612866912,90.7396820487681,107.590548851697,109.837549896037,17.052156919866,19.3483331646476,16.3529823196991,20.0475077648146,prepregnancy,model,prepregnancy_main,30097165
39,531877,0.0941072438965404,0.113470094638247,0.0193628507417067,1.20575303175379,0.000140173366555234,0.00070569348145741,0.000719942918757898,0.00639995875636571,0.0938328682815703,0.0943823382462494,0.112094294365322,0.114860596533611,0.0179517885500166,0.0207739129333968,1.19072290480774,1.22097287934358,94.1072438965405,113.470094638247,19.3628507417067,93.8328682815703,94.3823382462494,112.094294365322,114.860596533611,17.9517885500166,20.7739129333968,17.0924652764414,21.633236206972,prepregnancy,model,prepregnancy_main,30097165
40,379580,0.0986665622094465,0.119101679577377,0.0204351173679308,1.20711289529427,0.000180264807240986,0.000926447194696044,0.000944166024485003,0.00799376282158291,0.0983138125825997,0.099020438509333,0.117297813021518,0.120929486461486,0.0185845859645138,0.0222856487713478,1.18834785379782,1.22617425304294,98.6665622094465,119.101679577377,20.4351173679308,98.3138125825998,99.020438509333,117.297813021518,120.929486461486,18.5845859645138,22.2856487713478,17.4576301770207,23.4126045588409,prepregnancy,model,prepregnancy_main,30097165
41,257793,0.103203852764747,0.12448039237342,0.0212765396086734,1.20616032288226,0.000236835696274858,0.00122541436294282,0.00124833753090419,0.0101105451621827,0.102740586243672,0.103668966844329,0.122098432781106,0.126902103371604,0.0188298430075516,0.0237232362097953,1.18249394729107,1.23030035614832,103.203852764747,124.48039237342,21.2765396086734,102.740586243672,103.668966844329,122.098432781106,126.902103371604,18.8298430075516,23.7232362097953,17.3398283610653,25.2132508562816,prepregnancy,model,prepregnancy_main,30097165
42,164709,0.108339419388764,0.130349942915955,0.0220105235271904,1.20316264985885,0.000309382792895908,0.00159795924520043,0.00162779102691879,0.0125886507604017,0.107734529358095,0.108947290969141,0.127249858406398,0.133513998408306,0.0188201117400722,0.0252009353143087,1.17383988657436,1.23321790183832,108.339419388764,130.349942915955,22.0105235271904,107.734529358095,108.947290969141,127.249858406398,133.513998408306,18.8201117400722,25.2009353143088,16.8771817139508,27.1438653404301,prepregnancy,model,prepregnancy_main,30097165
43,97685,0.113034261201232,0.135539448238229,0.0225051870369971,1.19910058063662,0.000393815665254209,0.00202363678502991,0.0020616687433117,0.0153319607020213,0.112264693163132,0.1138084282804,0.131621899099217,0.139554859380889,0.0184643905520542,0.02654598352194,1.16360351547701,1.23568052464474,113.034261201232,135.539448238229,22.5051870369971,112.264693163132,113.8084282804,131.621899099217,139.554859380889,18.4643905520542,26.54598352194,16.0035844417769,29.0067896322172,prepregnancy,model,prepregnancy_main,30097165
44,54186,0.118538959885546,0.141520976062542,0.0229820161769956,1.1938773226894,0.000491605543931721,0.0025080492430883,0.00255571285348305,0.0182003635490187,0.11757881496842,0.119505883478963,0.136676220676404,0.146508319918012,0.0179729110293428,0.0279911213246485,1.15203991235374,1.23723409783596,118.538959885546,141.520976062542,22.9820161769956,117.57881496842,119.505883478963,136.676220676404,146.508319918012,17.9729110293428,27.9911213246485,14.9224142769582,31.0416180770331,prepregnancy,model,prepregnancy_main,30097165
45,28835,0.123817796645238,0.147174674350611,0.0233568777053731,1.1886390998565,0.000598823612626021,0.00303329243641835,0.00309163394791854,0.0211683663347077,0.122648892480188,0.12499625389172,0.141328327697413,0.153219712927223,0.0172973865140713,0.0294163688966748,1.14033240530485,1.23899215977289,123.817796645238,147.174674350611,23.3568777053731,122.648892480188,124.99625389172,141.328327697413,153.219712927223,17.2973865140713,29.4163688966748,13.6072147857278,33.1065406250184,prepregnancy,model,prepregnancy_main,30097165
